,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage
523,809448704142938112,,,2016-12-15 17:23:04+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,,Unknown
524,809220051211603969,,,2016-12-15 02:14:29+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,Unknown
525,809084759137812480,,,2016-12-14 17:16:53+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,Unknown
526,808838249661788160,,,2016-12-14 00:57:20+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,Unknown
527,808733504066486276,,,2016-12-13 18:01:07+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,,Pupper
528,808501579447930884,,,2016-12-13 02:39:32+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,Unknown
529,808344865868283904,,,2016-12-12 16:16:49+00:00,Vine - Make a Scene,,,,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,Unknown
530,808134635716833280,,,2016-12-12 02:21:26+00:00,Twitter for iPhone,8.01167903437357e+17,4196983835.0,2016-11-22 20:58:07 +0000,"https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://twitter.com/dog_rates/status/801167903437357056/photo/1",13,10,Milo,Unknown
531,808106460588765185,,,2016-12-12 00:29:28+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,,"Doggo, Pupper"
532,808001312164028416,,,2016-12-11 17:31:39+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,Unknown
533,807621403335917568,,,2016-12-10 16:22:02+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,Pupper
534,807106840509214720,,,2016-12-09 06:17:20+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,Unknown
535,807059379405148160,,,2016-12-09 03:08:45+00:00,Twitter for iPhone,7.829691400091075e+17,4196983835.0,2016-10-03 15:42:44 +0000,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12,10,Cali,Unknown
536,807010152071229440,,,2016-12-08 23:53:08+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,Unknown
537,806629075125202948,,,2016-12-07 22:38:52+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,,Unknown
538,806620845233815552,,,2016-12-07 22:06:10+00:00,Twitter for iPhone,7.815246933963571e+17,4196983835.0,2016-09-29 16:03:01 +0000,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,,Unknown
539,806576416489959424,,,2016-12-07 19:09:37+00:00,Twitter for iPhone,,,,https://twitter.com/deadspin/status/806570933175652352,13,10,,Unknown
540,806542213899489280,,,2016-12-07 16:53:43+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,Unknown
541,806242860592926720,,,2016-12-06 21:04:11+00:00,Twitter for iPhone,7.833346399853896e+17,4196983835.0,2016-10-04 15:55:06 +0000,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,Unknown
542,806219024703037440,,,2016-12-06 19:29:28+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,Unknown
543,805958939288408065,,,2016-12-06 02:15:59+00:00,Twitter for iPhone,7.827225987907256e+17,4196983835.0,2016-10-02 23:23:04 +0000,"https://twitter.com/dog_rates/status/782722598790725632/photo/1,https://twitter.com/dog_rates/status/782722598790725632/photo/1",10,10,Penny,Unknown
544,805932879469572096,,,2016-12-06 00:32:26+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,Unknown
545,805826884734976000,,,2016-12-05 17:31:15+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,Unknown
546,805823200554876929,,,2016-12-05 17:16:37+00:00,Twitter for iPhone,7.841831657956557e+17,4196983835.0,2016-10-07 00:06:50 +0000,"https://vine.co/v/5ghHLBMMdlV,https://vine.co/v/5ghHLBMMdlV",12,10,Reginald,Puppo
547,805520635690676224,,,2016-12-04 21:14:20+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,Unknown
548,805487436403003392,,,2016-12-04 19:02:24+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,Unknown
549,805207613751304193,,,2016-12-04 00:30:29+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,Unknown
550,804738756058218496,,,2016-12-02 17:27:25+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,Unknown
551,804475857670639616,,,2016-12-02 00:02:45+00:00,Twitter for iPhone,,,,https://twitter.com/bvuepd/status/804417859124273152,13,10,,Unknown
552,804413760345620481,,,2016-12-01 19:56:00+00:00,Twitter for iPhone,7.848260202937098e+17,4196983835.0,2016-10-08 18:41:19 +0000,"https://twitter.com/dog_rates/status/784826020293709826/photo/1,https://twitter.com/dog_rates/status/784826020293709826/photo/1",13,10,Rusty,Unknown
553,804026241225523202,,,2016-11-30 18:16:08+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,Unknown
554,803773340896923648,,,2016-11-30 01:31:12+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,Puppo
555,803692223237865472,,,2016-11-29 20:08:52+00:00,Twitter for iPhone,6.914168664520827e+17,4196983835.0,2016-01-25 00:26:41 +0000,"https://twitter.com/dog_rates/status/691416866452082688/photo/1,https://twitter.com/dog_rates/status/691416866452082688/photo/1",13,10,,Unknown
556,803638050916102144,,,2016-11-29 16:33:36+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,,Pupper
557,803380650405482500,,,2016-11-28 23:30:47+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,Unknown
558,803321560782307329,,,2016-11-28 19:35:59+00:00,Twitter for iPhone,7.677549302664643e+17,4196983835.0,2016-08-22 16:06:54 +0000,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11,10,Philbert,Unknown
559,803276597545603072,,,2016-11-28 16:37:19+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,Unknown
560,802952499103731712,,,2016-11-27 19:09:28+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,Unknown
561,802624713319034886,,,2016-11-26 21:26:58+00:00,Twitter for iPhone,7.776842335402066e+17,4196983835.0,2016-09-19 01:42:24 +0000,"https://twitter.com/dog_rates/status/777684233540206592/photo/1,https://twitter.com/dog_rates/status/777684233540206592/photo/1",12,10,,Unknown
562,802600418706604034,,,2016-11-26 19:50:26+00:00,Vine - Make a Scene,,,,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,Unknown
563,802572683846291456,,,2016-11-26 18:00:13+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,Unknown
564,802323869084381190,,,2016-11-26 01:31:31+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,Severus,Unknown
565,802265048156610565,7.33109485275861e+17,4196983835.0,2016-11-25 21:37:47+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,,"Doggo, Pupper"
566,802247111496568832,,,2016-11-25 20:26:31+00:00,Twitter for iPhone,7.790560957887529e+17,4196983835.0,2016-09-22 20:33:42 +0000,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13,10,,Unknown
567,802239329049477120,,,2016-11-25 19:55:35+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,Puppo
568,802185808107208704,,,2016-11-25 16:22:55+00:00,Twitter for iPhone,8.000650281163858e+17,24885566.0,2016-11-19 19:55:41 +0000,"https://twitter.com/ChinoChinako/status/800065028116385792/photo/1,https://twitter.com/ChinoChinako/status/800065028116385792/photo/1,https://twitter.com/ChinoChinako/status/800065028116385792/photo/1",13,10,,Unknown
569,801958328846974976,,,2016-11-25 01:18:59+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,Unknown
570,801854953262350336,8.018543306724475e+17,11856342.0,2016-11-24 18:28:13+00:00,Twitter for iPhone,,,,,11,10,,Unknown
571,801538201127157760,,,2016-11-23 21:29:33+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,Unknown
572,801285448605831168,,,2016-11-23 04:45:12+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,,Unknown
573,801167903437357056,,,2016-11-22 20:58:07+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,Unknown
574,801127390143516673,,,2016-11-22 18:17:08+00:00,Twitter for iPhone,7.75733305207554e+17,4196983835.0,2016-09-13 16:30:07 +0000,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11,10,Anakin,Doggo
575,801115127852503040,,,2016-11-22 17:28:25+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,"Doggo, Pupper"
576,800859414831898624,8.008579544172626e+17,291859009.0,2016-11-22 00:32:18+00:00,Twitter for iPhone,,,,,11,10,,Doggo
577,800855607700029440,,,2016-11-22 00:17:10+00:00,Twitter for iPhone,8.008540229702861e+17,79923701.0,2016-11-22 00:10:52 +0000,"https://twitter.com/littlewiewel/status/800852955880628224,https://twitter.com/littlewiewel/status/800852955880628224",11,10,,Unknown
578,800751577355128832,,,2016-11-21 17:23:47+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,Unknown
579,800513324630806528,,,2016-11-21 01:37:04+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,Unknown
580,800459316964663297,,,2016-11-20 22:02:27+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,,Pupper
581,800443802682937345,,,2016-11-20 21:00:48+00:00,Twitter for iPhone,7.761133056561889e+17,4196983835.0,2016-09-14 17:40:06 +0000,"https://twitter.com/dog_rates/status/776113305656188928/photo/1,https://twitter.com/dog_rates/status/776113305656188928/photo/1",11,10,Sampson,Pupper
582,800388270626521089,,,2016-11-20 17:20:08+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,Floofer
583,800188575492947969,,,2016-11-20 04:06:37+00:00,Twitter for iPhone,6.816940855398728e+17,4196983835.0,2015-12-29 04:31:49 +0000,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11,10,Bo,Pupper
584,800141422401830912,,,2016-11-20 00:59:15+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,Unknown
585,800018252395122689,,,2016-11-19 16:49:49+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,,Doggo
586,799774291445383169,,,2016-11-19 00:40:24+00:00,Twitter for iPhone,7.750851326004429e+17,4196983835.0,2016-09-11 21:34:30 +0000,"https://twitter.com/dog_rates/status/775085132600442880/photo/1,https://twitter.com/dog_rates/status/775085132600442880/photo/1",13,10,Tucker,Unknown
587,799757965289017345,,,2016-11-18 23:35:32+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,Sobe,Doggo
588,799422933579902976,,,2016-11-18 01:24:14+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,Unknown
589,799308762079035393,,,2016-11-17 17:50:33+00:00,Twitter for iPhone,7.74314403806253e+17,4196983835.0,2016-09-09 18:31:54 +0000,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14,10,,Unknown
590,799297110730567681,,,2016-11-17 17:04:16+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,Unknown
591,799063482566066176,,,2016-11-17 01:35:54+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,Unknown
592,798933969379225600,,,2016-11-16 17:01:16+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,Unknown
593,798925684722855936,,,2016-11-16 16:28:21+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,Unknown
594,798705661114773508,,,2016-11-16 01:54:03+00:00,Twitter for iPhone,7.406769760217989e+17,4196983835.0,2016-06-08 22:48:46 +0000,https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,Pupper
595,798701998996647937,,,2016-11-16 01:39:30+00:00,Twitter for iPhone,7.18631497683583e+17,4196983835.0,2016-04-09 02:47:55 +0000,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10,10,,Unknown
596,798697898615730177,,,2016-11-16 01:23:12+00:00,Twitter for iPhone,7.128090259859784e+17,4196983835.0,2016-03-24 01:11:29 +0000,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1",10,10,Stubert,Unknown
597,798694562394996736,,,2016-11-16 01:09:57+00:00,Twitter for iPhone,7.012147008817562e+17,4196983835.0,2016-02-21 01:19:47 +0000,"https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",12,10,,Unknown
598,798686750113755136,,,2016-11-16 00:38:54+00:00,Twitter for iPhone,6.833918525575619e+17,4196983835.0,2016-01-02 20:58:09 +0000,https://twitter.com/dog_rates/status/683391852557561860/photo/1,11,10,Jack,Unknown
599,798682547630837760,,,2016-11-16 00:22:12+00:00,Twitter for iPhone,6.769365419361853e+17,4196983835.0,2015-12-16 01:27:03 +0000,https://twitter.com/dog_rates/status/676936541936185344/photo/1,8,10,,Pupper
600,798673117451325440,,,2016-11-15 23:44:44+00:00,Twitter for iPhone,6.755010759574897e+17,4196983835.0,2015-12-12 02:23:01 +0000,"https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1",13,10,,Unknown
601,798665375516884993,,,2016-11-15 23:13:58+00:00,Twitter for iPhone,6.718968093007094e+17,4196983835.0,2015-12-02 03:40:57 +0000,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10,10,Lola,Unknown
602,798644042770751489,,,2016-11-15 21:49:12+00:00,Twitter for iPhone,6.704449556561306e+17,4196983835.0,2015-11-28 03:31:48 +0000,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10,10,Paull,Unknown
603,798628517273620480,,,2016-11-15 20:47:30+00:00,Twitter for iPhone,6.67509364010451e+17,4196983835.0,2015-11-20 01:06:48 +0000,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12,10,,Unknown
604,798585098161549313,,,2016-11-15 17:54:59+00:00,Twitter for iPhone,6.671827920700621e+17,4196983835.0,2015-11-19 03:29:07 +0000,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,Timison,Unknown
605,798576900688019456,,,2016-11-15 17:22:24+00:00,Twitter for iPhone,6.661041332886651e+17,4196983835.0,2015-11-16 04:02:55 +0000,https://twitter.com/dog_rates/status/666104133288665088/photo/1,1,10,,Unknown
606,798340744599797760,,,2016-11-15 01:44:00+00:00,Twitter for iPhone,7.717704565170094e+17,4196983835.0,2016-09-02 18:03:10 +0000,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11,10,Davey,Unknown
607,798209839306514432,,,2016-11-14 17:03:50+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,Unknown
608,797971864723324932,,,2016-11-14 01:18:12+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,,Pupper
609,797545162159308800,,,2016-11-12 21:02:38+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,Unknown
610,797236660651966464,,,2016-11-12 00:36:46+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,Unknown
611,797165961484890113,7.97123751162839e+17,29166305.0,2016-11-11 19:55:50+00:00,Twitter for iPhone,,,,,11,10,,Unknown
612,796904159865868288,,,2016-11-11 02:35:32+00:00,Twitter for iPhone,6.8731730631424e+17,4196983835.0,2016-01-13 16:56:30 +0000,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",11,10,Tyrone,Unknown
613,796865951799083009,,,2016-11-11 00:03:42+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,Unknown
614,796759840936919040,,,2016-11-10 17:02:03+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,Unknown
615,796563435802726400,,,2016-11-10 04:01:37+00:00,Twitter for iPhone,7.809316141509837e+17,4196983835.0,2016-09-28 00:46:20 +0000,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,,Puppo
616,796484825502875648,,,2016-11-09 22:49:15+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,,Doggo
617,796387464403357696,,,2016-11-09 16:22:22+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,Unknown
618,796177847564038144,,,2016-11-09 02:29:25+00:00,Twitter for iPhone,7.961497490868756e+17,4196983835.0,2016-11-09 00:37:46 +0000,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,Unknown
619,796149749086875649,,,2016-11-09 00:37:46+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,Unknown
620,796125600683540480,,,2016-11-08 23:01:49+00:00,Twitter for iPhone,,,,https://twitter.com/king5seattle/status/796123679771897856,13,10,,Unknown
621,796116448414461957,,,2016-11-08 22:25:27+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,,Unknown
622,796080075804475393,,,2016-11-08 20:00:55+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,Unknown
623,796031486298386433,,,2016-11-08 16:47:50+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,Unknown
624,795464331001561088,,,2016-11-07 03:14:10+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,,Doggo
625,795400264262053889,,,2016-11-06 22:59:35+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,Unknown
626,795076730285391872,,,2016-11-06 01:33:58+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,Unknown
627,794983741416415232,,,2016-11-05 19:24:28+00:00,Twitter for iPhone,7.895308770133934e+17,4196983835.0,2016-10-21 18:16:44 +0000,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,Unknown
628,794926597468000259,,,2016-11-05 15:37:24+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,Unknown
629,794355576146903043,,,2016-11-04 01:48:22+00:00,Twitter for iPhone,7.887659149929021e+17,4196983835.0,2016-10-19 15:37:03 +0000,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12,10,Butter,Unknown
630,794332329137291264,,,2016-11-04 00:15:59+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,Unknown
631,794205286408003585,,,2016-11-03 15:51:10+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,Pupper
632,793962221541933056,,,2016-11-02 23:45:19+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,Unknown
633,793845145112371200,,,2016-11-02 16:00:06+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,Unknown
634,793614319594401792,,,2016-11-02 00:42:53+00:00,Twitter for iPhone,7.916723228476375e+17,4196983835.0,2016-10-27 16:06:04 +0000,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13,10,,Unknown
635,793601777308463104,,,2016-11-01 23:53:02+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,Unknown
636,793500921481273345,,,2016-11-01 17:12:16+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,Unknown
637,793286476301799424,,,2016-11-01 03:00:09+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,Unknown
638,793271401113350145,,,2016-11-01 02:00:14+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,Unknown
639,793256262322548741,,,2016-11-01 01:00:05+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,,Unknown
640,793241302385262592,,,2016-11-01 00:00:38+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,Unknown
641,793226087023144960,,,2016-10-31 23:00:11+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,Unknown
642,793210959003287553,,,2016-10-31 22:00:04+00:00,Twitter for iPhone,,,,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,Unknown
643,793195938047070209,,,2016-10-31 21:00:23+00:00,Twitter for iPhone,,,,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,Puppo
